taxid	lineage	name	rank	grinder-reads-fixed.fa
808	Root;rootrank;Bacteria;domain;"Gemmatimonadetes";phylum;Gemmatimonadetes;class;Gemmatimonadales;order;Gemmatimonadaceae;family;Gemmatimonas;genus;	Gemmatimonas	genus	1
758	Root;rootrank;Bacteria;domain;"Deinococcus-Thermus";phylum;	"Deinococcus-Thermus"	phylum	10
759	Root;rootrank;Bacteria;domain;"Deinococcus-Thermus";phylum;Deinococci;class;	Deinococci	class	10
767	Root;rootrank;Bacteria;domain;"Deinococcus-Thermus";phylum;Deinococci;class;Thermales;order;	Thermales	order	4
768	Root;rootrank;Bacteria;domain;"Deinococcus-Thermus";phylum;Deinococci;class;Thermales;order;Thermaceae;family;	Thermaceae	family	4
770	Root;rootrank;Bacteria;domain;"Deinococcus-Thermus";phylum;Deinococci;class;Thermales;order;Thermaceae;family;Meiothermus;genus;	Meiothermus	genus	2
772	Root;rootrank;Bacteria;domain;"Deinococcus-Thermus";phylum;Deinococci;class;Thermales;order;Thermaceae;family;Thermus;genus;	Thermus	genus	2
760	Root;rootrank;Bacteria;domain;"Deinococcus-Thermus";phylum;Deinococci;class;Deinococcales;order;	Deinococcales	order	5
761	Root;rootrank;Bacteria;domain;"Deinococcus-Thermus";phylum;Deinococci;class;Deinococcales;order;Deinococcaceae;family;	Deinococcaceae	family	5
764	Root;rootrank;Bacteria;domain;"Deinococcus-Thermus";phylum;Deinococci;class;Deinococcales;order;Deinococcaceae;family;Deinococcus;genus;	Deinococcus	genus	5
-760	Root;rootrank;Bacteria;domain;"Deinococcus-Thermus";phylum;Deinococci;class;unclassified_Deinococci;;	unclassified_Deinococci		1
-2685	Root;rootrank;Bacteria;domain;Cyanobacteria/Chloroplast;phylum;unclassified_Cyanobacteria/Chloroplast;;	unclassified_Cyanobacteria/Chloroplast		13
1906	Root;rootrank;Bacteria;domain;"Synergistetes";phylum;	"Synergistetes"	phylum	9
1907	Root;rootrank;Bacteria;domain;"Synergistetes";phylum;Synergistia;class;	Synergistia	class	9
1908	Root;rootrank;Bacteria;domain;"Synergistetes";phylum;Synergistia;class;Synergistales;order;	Synergistales	order	9
1909	Root;rootrank;Bacteria;domain;"Synergistetes";phylum;Synergistia;class;Synergistales;order;Synergistaceae;family;	Synergistaceae	family	9
1917	Root;rootrank;Bacteria;domain;"Synergistetes";phylum;Synergistia;class;Synergistales;order;Synergistaceae;family;Pyramidobacter;genus;	Pyramidobacter	genus	1
1915	Root;rootrank;Bacteria;domain;"Synergistetes";phylum;Synergistia;class;Synergistales;order;Synergistaceae;family;Dethiosulfovibrio;genus;	Dethiosulfovibrio	genus	1
1911	Root;rootrank;Bacteria;domain;"Synergistetes";phylum;Synergistia;class;Synergistales;order;Synergistaceae;family;Aminobacterium;genus;	Aminobacterium	genus	1
1912	Root;rootrank;Bacteria;domain;"Synergistetes";phylum;Synergistia;class;Synergistales;order;Synergistaceae;family;Aminomonas;genus;	Aminomonas	genus	1
1913	Root;rootrank;Bacteria;domain;"Synergistetes";phylum;Synergistia;class;Synergistales;order;Synergistaceae;family;Anaerobaculum;genus;	Anaerobaculum	genus	1
-1910	Root;rootrank;Bacteria;domain;"Synergistetes";phylum;Synergistia;class;Synergistales;order;Synergistaceae;family;unclassified_Synergistaceae;;	unclassified_Synergistaceae		4
2150	Root;rootrank;Bacteria;domain;"Armatimonadetes";phylum;	"Armatimonadetes"	phylum	11
2161	Root;rootrank;Bacteria;domain;"Armatimonadetes";phylum;Armatimonadetes_gp5;genus;	Armatimonadetes_gp5	genus	2
2159	Root;rootrank;Bacteria;domain;"Armatimonadetes";phylum;Armatimonadetes_gp2;genus;	Armatimonadetes_gp2	genus	7
680	Root;rootrank;Bacteria;domain;"Chlorobi";phylum;	"Chlorobi"	phylum	3
681	Root;rootrank;Bacteria;domain;"Chlorobi";phylum;"Chlorobia";class;	"Chlorobia"	class	2
682	Root;rootrank;Bacteria;domain;"Chlorobi";phylum;"Chlorobia";class;Chlorobiales;order;	Chlorobiales	order	2
683	Root;rootrank;Bacteria;domain;"Chlorobi";phylum;"Chlorobia";class;Chlorobiales;order;Chlorobiaceae;family;	Chlorobiaceae	family	2
689	Root;rootrank;Bacteria;domain;"Chlorobi";phylum;"Chlorobia";class;Chlorobiales;order;Chlorobiaceae;family;Prosthecochloris;genus;	Prosthecochloris	genus	1
-684	Root;rootrank;Bacteria;domain;"Chlorobi";phylum;"Chlorobia";class;Chlorobiales;order;Chlorobiaceae;family;unclassified_Chlorobiaceae;;	unclassified_Chlorobiaceae		1
-681	Root;rootrank;Bacteria;domain;"Chlorobi";phylum;unclassified_"Chlorobi";;	unclassified_"Chlorobi"		1
1945	Root;rootrank;Bacteria;domain;"Thermodesulfobacteria";phylum;	"Thermodesulfobacteria"	phylum	2
1946	Root;rootrank;Bacteria;domain;"Thermodesulfobacteria";phylum;Thermodesulfobacteria;class;	Thermodesulfobacteria	class	2
1947	Root;rootrank;Bacteria;domain;"Thermodesulfobacteria";phylum;Thermodesulfobacteria;class;Thermodesulfobacteriales;order;	Thermodesulfobacteriales	order	2
1948	Root;rootrank;Bacteria;domain;"Thermodesulfobacteria";phylum;Thermodesulfobacteria;class;Thermodesulfobacteriales;order;Thermodesulfobacteriaceae;family;	Thermodesulfobacteriaceae	family	2
1949	Root;rootrank;Bacteria;domain;"Thermodesulfobacteria";phylum;Thermodesulfobacteria;class;Thermodesulfobacteriales;order;Thermodesulfobacteriaceae;family;Caldimicrobium;genus;	Caldimicrobium	genus	1
1951	Root;rootrank;Bacteria;domain;"Thermodesulfobacteria";phylum;Thermodesulfobacteria;class;Thermodesulfobacteriales;order;Thermodesulfobacteriaceae;family;Thermodesulfobacterium;genus;	Thermodesulfobacterium	genus	1
401	Root;rootrank;Bacteria;domain;"Aquificae";phylum;	"Aquificae"	phylum	5
402	Root;rootrank;Bacteria;domain;"Aquificae";phylum;Aquificae;class;	Aquificae	class	5
403	Root;rootrank;Bacteria;domain;"Aquificae";phylum;Aquificae;class;Aquificales;order;	Aquificales	order	5
404	Root;rootrank;Bacteria;domain;"Aquificae";phylum;Aquificae;class;Aquificales;order;Aquificaceae;family;	Aquificaceae	family	2
407	Root;rootrank;Bacteria;domain;"Aquificae";phylum;Aquificae;class;Aquificales;order;Aquificaceae;family;Hydrogenivirga;genus;	Hydrogenivirga	genus	1
409	Root;rootrank;Bacteria;domain;"Aquificae";phylum;Aquificae;class;Aquificales;order;Aquificaceae;family;Hydrogenobaculum;genus;	Hydrogenobaculum	genus	1
415	Root;rootrank;Bacteria;domain;"Aquificae";phylum;Aquificae;class;Aquificales;order;Hydrogenothermaceae;family;	Hydrogenothermaceae	family	3
418	Root;rootrank;Bacteria;domain;"Aquificae";phylum;Aquificae;class;Aquificales;order;Hydrogenothermaceae;family;Sulfurihydrogenibium;genus;	Sulfurihydrogenibium	genus	3
817	Root;rootrank;Bacteria;domain;"Nitrospira";phylum;	"Nitrospira"	phylum	4
818	Root;rootrank;Bacteria;domain;"Nitrospira";phylum;"Nitrospira";class;	"Nitrospira"	class	4
819	Root;rootrank;Bacteria;domain;"Nitrospira";phylum;"Nitrospira";class;"Nitrospirales";order;	"Nitrospirales"	order	4
820	Root;rootrank;Bacteria;domain;"Nitrospira";phylum;"Nitrospira";class;"Nitrospirales";order;"Nitrospiraceae";family;	"Nitrospiraceae"	family	4
822	Root;rootrank;Bacteria;domain;"Nitrospira";phylum;"Nitrospira";class;"Nitrospirales";order;"Nitrospiraceae";family;Nitrospira;genus;	Nitrospira	genus	2
821	Root;rootrank;Bacteria;domain;"Nitrospira";phylum;"Nitrospira";class;"Nitrospirales";order;"Nitrospiraceae";family;Leptospirillum;genus;	Leptospirillum	genus	1
823	Root;rootrank;Bacteria;domain;"Nitrospira";phylum;"Nitrospira";class;"Nitrospirales";order;"Nitrospiraceae";family;Thermodesulfovibrio;genus;	Thermodesulfovibrio	genus	1
667	Root;rootrank;Bacteria;domain;"Chlamydiae";phylum;	"Chlamydiae"	phylum	6
668	Root;rootrank;Bacteria;domain;"Chlamydiae";phylum;Chlamydiae;class;	Chlamydiae	class	6
669	Root;rootrank;Bacteria;domain;"Chlamydiae";phylum;Chlamydiae;class;Chlamydiales;order;	Chlamydiales	order	6
670	Root;rootrank;Bacteria;domain;"Chlamydiae";phylum;Chlamydiae;class;Chlamydiales;order;Chlamydiaceae;family;	Chlamydiaceae	family	4
671	Root;rootrank;Bacteria;domain;"Chlamydiae";phylum;Chlamydiae;class;Chlamydiales;order;Chlamydiaceae;family;Chlamydia;genus;	Chlamydia	genus	1
672	Root;rootrank;Bacteria;domain;"Chlamydiae";phylum;Chlamydiae;class;Chlamydiales;order;Chlamydiaceae;family;Chlamydophila;genus;	Chlamydophila	genus	3
673	Root;rootrank;Bacteria;domain;"Chlamydiae";phylum;Chlamydiae;class;Chlamydiales;order;Parachlamydiaceae;family;	Parachlamydiaceae	family	2
675	Root;rootrank;Bacteria;domain;"Chlamydiae";phylum;Chlamydiae;class;Chlamydiales;order;Parachlamydiaceae;family;Parachlamydia;genus;	Parachlamydia	genus	1
-674	Root;rootrank;Bacteria;domain;"Chlamydiae";phylum;Chlamydiae;class;Chlamydiales;order;Parachlamydiaceae;family;unclassified_Parachlamydiaceae;;	unclassified_Parachlamydiaceae		1
-695	Root;rootrank;Bacteria;domain;"Chloroflexi";phylum;unclassified_"Chloroflexi";;	unclassified_"Chloroflexi"		6
1952	Root;rootrank;Bacteria;domain;"Thermotogae";phylum;	"Thermotogae"	phylum	2
1953	Root;rootrank;Bacteria;domain;"Thermotogae";phylum;Thermotogae;class;	Thermotogae	class	2
1954	Root;rootrank;Bacteria;domain;"Thermotogae";phylum;Thermotogae;class;Thermotogales;order;	Thermotogales	order	2
1955	Root;rootrank;Bacteria;domain;"Thermotogae";phylum;Thermotogae;class;Thermotogales;order;Thermotogaceae;family;	Thermotogaceae	family	2
1957	Root;rootrank;Bacteria;domain;"Thermotogae";phylum;Thermotogae;class;Thermotogales;order;Thermotogaceae;family;Geotoga;genus;	Geotoga	genus	1
-1956	Root;rootrank;Bacteria;domain;"Thermotogae";phylum;Thermotogae;class;Thermotogales;order;Thermotogaceae;family;unclassified_Thermotogaceae;;	unclassified_Thermotogaceae		1
746	Root;rootrank;Bacteria;domain;"Deferribacteres";phylum;	"Deferribacteres"	phylum	1
747	Root;rootrank;Bacteria;domain;"Deferribacteres";phylum;Deferribacteres;class;	Deferribacteres	class	1
748	Root;rootrank;Bacteria;domain;"Deferribacteres";phylum;Deferribacteres;class;Deferribacterales;order;	Deferribacterales	order	1
749	Root;rootrank;Bacteria;domain;"Deferribacteres";phylum;Deferribacteres;class;Deferribacterales;order;Deferribacteraceae;family;	Deferribacteraceae	family	1
755	Root;rootrank;Bacteria;domain;"Deferribacteres";phylum;Deferribacteres;class;Deferribacterales;order;Deferribacteraceae;family;Mucispirillum;genus;	Mucispirillum	genus	1
-2151	Root;rootrank;Bacteria;domain;"Armatimonadetes";phylum;unclassified_"Armatimonadetes";;	unclassified_"Armatimonadetes"		2
-825	Root;rootrank;Bacteria;domain;"Planctomycetes";phylum;unclassified_"Planctomycetes";;	unclassified_"Planctomycetes"		1
809	Root;rootrank;Bacteria;domain;"Lentisphaerae";phylum;	"Lentisphaerae"	phylum	1
810	Root;rootrank;Bacteria;domain;"Lentisphaerae";phylum;"Lentisphaeria";class;	"Lentisphaeria"	class	1
811	Root;rootrank;Bacteria;domain;"Lentisphaerae";phylum;"Lentisphaeria";class;Lentisphaerales;order;	Lentisphaerales	order	1
812	Root;rootrank;Bacteria;domain;"Lentisphaerae";phylum;"Lentisphaeria";class;Lentisphaerales;order;"Lentisphaeraceae";family;	"Lentisphaeraceae"	family	1
813	Root;rootrank;Bacteria;domain;"Lentisphaerae";phylum;"Lentisphaeria";class;Lentisphaerales;order;"Lentisphaeraceae";family;Lentisphaera;genus;	Lentisphaera	genus	1
-2	Root;rootrank;Bacteria;domain;unclassified_Bacteria;;	unclassified_Bacteria		899
-1	Root;rootrank;unclassified_Root;;	unclassified_Root		27
1966	Root;rootrank;Archaea;domain;	Archaea	domain	142
2010	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;	"Euryarchaeota"	phylum	93
2017	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Halobacteria;class;	Halobacteria	class	26
2018	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Halobacteria;class;Halobacteriales;order;	Halobacteriales	order	26
2019	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Halobacteria;class;Halobacteriales;order;Halobacteriaceae;family;	Halobacteriaceae	family	26
2028	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Halobacteria;class;Halobacteriales;order;Halobacteriaceae;family;Haloferax;genus;	Haloferax	genus	6
2040	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Halobacteria;class;Halobacteriales;order;Halobacteriaceae;family;Halorubrum;genus;	Halorubrum	genus	5
2050	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Halobacteria;class;Halobacteriales;order;Halobacteriaceae;family;Natronococcus;genus;	Natronococcus	genus	2
2024	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Halobacteria;class;Halobacteriales;order;Halobacteriaceae;family;Halobacterium;genus;	Halobacterium	genus	1
2044	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Halobacteria;class;Halobacteriales;order;Halobacteriaceae;family;Haloterrigena;genus;	Haloterrigena	genus	1
2034	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Halobacteria;class;Halobacteriales;order;Halobacteriaceae;family;Halonotius;genus;	Halonotius	genus	1
2023	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Halobacteria;class;Halobacteriales;order;Halobacteriaceae;family;Haloarcula;genus;	Haloarcula	genus	2
2038	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Halobacteria;class;Halobacteriales;order;Halobacteriaceae;family;Haloquadratum;genus;	Haloquadratum	genus	2
2047	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Halobacteria;class;Halobacteriales;order;Halobacteriaceae;family;Natrinema;genus;	Natrinema	genus	1
2030	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Halobacteria;class;Halobacteriales;order;Halobacteriaceae;family;Halogranum;genus;	Halogranum	genus	1
2031	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Halobacteria;class;Halobacteriales;order;Halobacteriaceae;family;Halolamina;genus;	Halolamina	genus	1
-2020	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Halobacteria;class;Halobacteriales;order;Halobacteriaceae;family;unclassified_Halobacteriaceae;;	unclassified_Halobacteriaceae		3
2072	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;	"Methanomicrobia"	class	41
2093	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanosarcinales;order;	Methanosarcinales	order	19
2094	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanosarcinales;order;Methanosaetaceae;family;	Methanosaetaceae	family	4
2095	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanosarcinales;order;Methanosaetaceae;family;Methanosaeta;genus;	Methanosaeta	genus	4
2097	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanosarcinales;order;Methanosarcinaceae;family;	Methanosarcinaceae	family	5
2106	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanosarcinales;order;Methanosarcinaceae;family;Methanosarcina;genus;	Methanosarcina	genus	2
2102	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanosarcinales;order;Methanosarcinaceae;family;Methanohalophilus;genus;	Methanohalophilus	genus	2
2104	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanosarcinales;order;Methanosarcinaceae;family;Methanomethylovorans;genus;	Methanomethylovorans	genus	1
2107	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanosarcinales;order;Methermicoccaceae;family;	Methermicoccaceae	family	3
2108	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanosarcinales;order;Methermicoccaceae;family;Methermicoccus;genus;	Methermicoccus	genus	3
-2094	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanosarcinales;order;unclassified_Methanosarcinales;;	unclassified_Methanosarcinales		7
2076	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanomicrobiales;order;	Methanomicrobiales	order	17
2079	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanomicrobiales;order;Methanomicrobiaceae;family;	Methanomicrobiaceae	family	8
2080	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanomicrobiales;order;Methanomicrobiaceae;family;Methanoculleus;genus;	Methanoculleus	genus	5
2081	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanomicrobiales;order;Methanomicrobiaceae;family;Methanofollis;genus;	Methanofollis	genus	1
2086	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanomicrobiales;order;Methanomicrobiaceae;family;Methanosphaerula;genus;	Methanosphaerula	genus	1
-2080	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanomicrobiales;order;Methanomicrobiaceae;family;unclassified_Methanomicrobiaceae;;	unclassified_Methanomicrobiaceae		1
2087	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanomicrobiales;order;Methanospirillaceae;family;	Methanospirillaceae	family	1
2088	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanomicrobiales;order;Methanospirillaceae;family;Methanospirillum;genus;	Methanospirillum	genus	1
2077	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanomicrobiales;order;Methanocorpusculaceae;family;	Methanocorpusculaceae	family	4
2078	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanomicrobiales;order;Methanocorpusculaceae;family;Methanocorpusculum;genus;	Methanocorpusculum	genus	4
2089	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanomicrobiales;order;Methanomicrobiales_incertae_sedis;family;	Methanomicrobiales_incertae_sedis	family	2
2092	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanomicrobiales;order;Methanomicrobiales_incertae_sedis;family;Methanoregula;genus;	Methanoregula	genus	1
2091	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanomicrobiales;order;Methanomicrobiales_incertae_sedis;family;Methanolinea;genus;	Methanolinea	genus	1
-2077	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;Methanomicrobiales;order;unclassified_Methanomicrobiales;;	unclassified_Methanomicrobiales		2
2055	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Methanobacteria;class;	Methanobacteria	class	2
2056	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Methanobacteria;class;Methanobacteriales;order;	Methanobacteriales	order	2
2057	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Methanobacteria;class;Methanobacteriales;order;Methanobacteriaceae;family;	Methanobacteriaceae	family	2
2059	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Methanobacteria;class;Methanobacteriales;order;Methanobacteriaceae;family;Methanobrevibacter;genus;	Methanobrevibacter	genus	1
2061	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Methanobacteria;class;Methanobacteriales;order;Methanobacteriaceae;family;Methanothermobacter;genus;	Methanothermobacter	genus	1
-2073	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;"Methanomicrobia";class;unclassified_"Methanomicrobia";;	unclassified_"Methanomicrobia"		5
2113	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Thermococci;class;	Thermococci	class	5
2114	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Thermococci;class;Thermococcales;order;	Thermococcales	order	5
2115	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Thermococci;class;Thermococcales;order;Thermococcaceae;family;	Thermococcaceae	family	5
2117	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Thermococci;class;Thermococcales;order;Thermococcaceae;family;Pyrococcus;genus;	Pyrococcus	genus	1
2118	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Thermococci;class;Thermococcales;order;Thermococcaceae;family;Thermococcus;genus;	Thermococcus	genus	4
2064	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Methanococci;class;	Methanococci	class	1
2065	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Methanococci;class;Methanococcales;order;	Methanococcales	order	1
2069	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Methanococci;class;Methanococcales;order;Methanococcaceae;family;	Methanococcaceae	family	1
2070	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;Methanococci;class;Methanococcales;order;Methanococcaceae;family;Methanococcus;genus;	Methanococcus	genus	1
-2011	Root;rootrank;Archaea;domain;"Euryarchaeota";phylum;unclassified_"Euryarchaeota";;	unclassified_"Euryarchaeota"		18
1967	Root;rootrank;Archaea;domain;"Crenarchaeota";phylum;	"Crenarchaeota"	phylum	19
1968	Root;rootrank;Archaea;domain;"Crenarchaeota";phylum;Thermoprotei;class;	Thermoprotei	class	19
1974	Root;rootrank;Archaea;domain;"Crenarchaeota";phylum;Thermoprotei;class;Desulfurococcales;order;	Desulfurococcales	order	6
1975	Root;rootrank;Archaea;domain;"Crenarchaeota";phylum;Thermoprotei;class;Desulfurococcales;order;Desulfurococcaceae;family;	Desulfurococcaceae	family	4
1976	Root;rootrank;Archaea;domain;"Crenarchaeota";phylum;Thermoprotei;class;Desulfurococcales;order;Desulfurococcaceae;family;Aeropyrum;genus;	Aeropyrum	genus	1
